_Id,_UserId,_Name,_Date,_Class,_TagBased
41363,27776,Citizen Patrol,2016-05-13T13:14:17.710,3,False
41364,17022,Teacher,2016-05-13T15:34:19.200,3,False
41365,207,Notable Question,2016-05-13T16:29:34.387,2,False
41366,15241,Teacher,2016-05-13T16:49:43.877,3,False
41367,13767,Nice Answer,2016-05-13T18:40:13.027,3,False
41368,13767,Enlightened,2016-05-13T19:22:43.463,2,False
41369,27164,Supporter,2016-05-13T19:42:54.200,3,False
41370,25495,Nice Answer,2016-05-13T19:50:14.690,3,False
41371,27780,Autobiographer,2016-05-13T19:50:14.690,3,False
41372,27780,Supporter,2016-05-13T19:50:14.690,3,False
41373,10999,Nice Answer,2016-05-13T20:10:18.740,3,False
41374,10999,Enlightened,2016-05-13T21:18:50.323,2,False
41375,69,Favorite Question,2016-05-13T22:46:35.700,2,False
41376,27782,Autobiographer,2016-05-13T23:40:09.067,3,False
41377,27782,Supporter,2016-05-13T23:40:09.067,3,False
41378,27766,Teacher,2016-05-14T00:16:00.460,3,False
41380,26319,Student,2016-05-14T04:47:40.417,3,False
41381,25495,Enlightened,2016-05-14T07:09:59.050,2,False
41383,27789,Autobiographer,2016-05-14T13:08:55.910,3,False
41384,27787,Student,2016-05-14T13:39:14.540,3,False
41386,27791,Autobiographer,2016-05-14T14:32:06.630,3,False
41387,27791,Supporter,2016-05-14T14:32:06.630,3,False
41388,5256,Revival,2016-05-14T15:07:43.600,3,False
41389,26555,Teacher,2016-05-14T15:28:19.250,3,False
41390,27793,Autobiographer,2016-05-14T15:57:22.407,3,False
41391,27793,Supporter,2016-05-14T15:57:22.407,3,False
41392,1248,Nice Answer,2016-05-14T17:46:30.047,3,False
41393,27773,Peer Pressure,2016-05-14T18:24:59.860,3,False
41394,3784,Autobiographer,2016-05-14T18:58:19.867,3,False
41395,3635,Supporter,2016-05-14T20:37:22.003,3,False
41396,1190,Autobiographer,2016-05-14T20:47:21.180,3,False
41398,27773,Custodian,2016-05-15T00:18:29.610,3,False
41399,27490,Curious,2016-05-15T00:23:28.743,3,False
41401,21979,Commentator,2016-05-15T01:39:39.173,3,False
41402,27773,Student,2016-05-15T04:08:35.967,3,False
41404,27797,Autobiographer,2016-05-15T05:07:47.787,3,False
41405,9706,Nice Answer,2016-05-15T08:11:18.553,3,False
41406,9706,Enlightened,2016-05-15T08:42:36.800,2,False
41408,27804,Autobiographer,2016-05-15T13:09:01.463,3,False
41409,234,Popular Question,2016-05-15T14:03:07.750,3,False
41410,27490,Nice Question,2016-05-15T16:07:52.857,3,False
41411,27773,Supporter,2016-05-15T16:07:52.857,3,False
41412,4277,Popular Question,2016-05-15T16:44:47.837,3,False
41414,207,Popular Question,2016-05-15T20:33:05.357,3,False
41415,27808,Editor,2016-05-15T21:13:20.883,3,False
41416,25973,Quorum,2016-05-15T21:18:21.753,3,False
41417,26276,Editor,2016-05-15T23:48:11.877,3,False
41418,26276,Student,2016-05-15T23:48:11.877,3,False
41419,25973,Curious,2016-05-16T01:36:20.183,3,False
41420,27811,Informed,2016-05-16T02:27:28.460,3,False
41421,26276,Citizen Patrol,2016-05-16T03:37:15.337,3,False
41422,21979,Nice Question,2016-05-16T04:17:24.310,3,False
41423,27811,Student,2016-05-16T04:27:28.733,3,False
41424,25543,Teacher,2016-05-16T04:27:28.733,3,False
41425,27811,Scholar,2016-05-16T04:57:57.223,3,False
41426,27801,Editor,2016-05-16T06:21:55.987,3,False
41427,27773,Editor,2016-05-16T06:37:14.623,3,False
41428,27812,Autobiographer,2016-05-16T08:08:15.917,3,False
41429,1039,Nice Answer,2016-05-16T08:13:15.893,3,False
41430,27812,Supporter,2016-05-16T08:13:15.893,3,False
41431,25543,Supporter,2016-05-16T09:26:36.997,3,False
41432,69,Nice Question,2016-05-16T18:30:30.053,3,False
41433,3889,Notable Question,2016-05-16T20:26:07.547,2,False
41435,13767,Custodian,2016-05-16T23:34:25.327,3,False
41436,27780,Teacher,2016-05-17T01:57:46.213,3,False
41437,5256,Necromancer,2016-05-17T03:19:01.243,2,False
41439,21315,Yearling,2016-05-17T09:09:48.500,2,False
41440,27829,Autobiographer,2016-05-17T11:38:40.183,3,False
41442,69,Notable Question,2016-05-17T15:22:30.453,2,False
41443,27780,Editor,2016-05-17T15:57:21.823,3,False
41445,84,Famous Question,2016-05-17T17:51:07.350,1,False
41446,17318,Editor,2016-05-17T18:29:37.880,3,False
41447,60,Famous Question,2016-05-17T19:27:11.980,1,False
41448,27839,Informed,2016-05-17T20:18:34.587,3,False
41449,27838,Student,2016-05-17T20:42:13.147,3,False
41450,27839,Autobiographer,2016-05-17T20:47:12.043,3,False
41451,27839,Editor,2016-05-17T21:44:14.697,3,False
41453,15272,Notable Question,2016-05-18T00:00:32.740,2,False
41454,27839,Teacher,2016-05-18T01:14:18.110,3,False
41455,69,Popular Question,2016-05-18T02:42:50.570,3,False
41456,971,Nice Answer,2016-05-18T04:17:23.343,3,False
41457,27839,Supporter,2016-05-18T04:17:23.343,3,False
41458,971,Enlightened,2016-05-18T05:52:44.030,2,False
41459,27848,Editor,2016-05-18T10:04:18.613,3,False
41460,27839,Revival,2016-05-18T11:07:58.637,3,False
41462,1379,Nice Question,2016-05-18T13:10:43.327,3,False
41463,27759,Teacher,2016-05-18T13:28:20.397,3,False
41464,6470,Yearling,2016-05-18T14:54:20.170,2,False
41466,18434,Notable Question,2016-05-18T16:23:40.563,2,False
41468,27854,Autobiographer,2016-05-18T19:17:14.870,3,False
41469,27857,Autobiographer,2016-05-18T19:32:16.943,3,False
41470,27857,Student,2016-05-18T20:35:51.690,3,False
41471,1873,Notable Question,2016-05-18T22:06:16.030,2,False
41473,27861,Supporter,2016-05-19T01:35:34.640,3,False
41475,27864,Editor,2016-05-19T04:12:20.493,3,False
41476,27865,Autobiographer,2016-05-19T04:37:25.847,3,False
41477,27865,Supporter,2016-05-19T04:37:25.847,3,False
41479,25661,Autobiographer,2016-05-19T08:12:48.033,3,False
41480,4789,Popular Question,2016-05-19T09:46:50.360,3,False
41481,27868,Autobiographer,2016-05-19T09:51:49.353,3,False
41482,26931,Teacher,2016-05-19T12:23:55.163,3,False
41483,13767,Custodian,2016-05-19T13:38:42.873,3,False
41484,1743,Notable Question,2016-05-19T14:57:05.800,2,False
41485,1743,Popular Question,2016-05-19T15:02:09.453,3,False
41486,25557,Talkative,2016-05-19T15:21:47.753,3,False
41487,15142,Necromancer,2016-05-19T17:58:43.933,2,False
41490,27871,Informed,2016-05-19T18:17:51.827,3,False
41491,27463,Student,2016-05-19T18:33:47.187,3,False
41492,27875,Editor,2016-05-19T19:03:20.947,3,False
41493,21562,Editor,2016-05-19T19:30:38.333,3,False
41494,3563,Citizen Patrol,2016-05-19T19:31:34.650,3,False
41495,11062,Student,2016-05-19T21:51:49.933,3,False
41496,11252,Yearling,2016-05-19T22:37:02.310,2,False
41497,21355,Yearling,2016-05-19T23:50:35.883,2,False
41498,27883,Autobiographer,2016-05-20T00:01:59.687,3,False
41499,27882,Autobiographer,2016-05-20T01:30:38.010,3,False
41500,27882,Informed,2016-05-20T02:01:46.917,3,False
41501,27780,Custodian,2016-05-20T02:49:04.910,3,False
41502,27780,Informed,2016-05-20T03:16:37.140,3,False
41503,27885,Autobiographer,2016-05-20T03:29:02.367,3,False
41504,27780,Student,2016-05-20T04:03:08.037,3,False
41505,25495,Deputy,2016-05-20T05:30:20.673,2,False
41506,18166,Scholar,2016-05-20T07:56:36.393,3,False
41507,27884,Student,2016-05-20T08:22:07.300,3,False
41510,27875,Scholar,2016-05-20T11:05:36.433,3,False
41511,27875,Supporter,2016-05-20T11:05:36.433,3,False
41512,21562,Teacher,2016-05-20T11:05:36.433,3,False
41513,27871,Autobiographer,2016-05-20T12:36:10.353,3,False
41514,27871,Teacher,2016-05-20T15:44:38.490,3,False
41515,27871,Student,2016-05-20T17:45:24.910,3,False
41516,234,Famous Question,2016-05-20T18:18:02.767,1,False
41517,23497,Autobiographer,2016-05-20T19:04:49.650,3,False
41518,10486,Nice Question,2016-05-20T20:15:17.383,3,False
41519,30,Nice Question,2016-05-20T20:32:43.640,3,False
41520,1377,Revival,2016-05-20T20:52:44.550,3,False
41522,27894,Informed,2016-05-21T00:30:06.593,3,False
41524,27896,Autobiographer,2016-05-21T01:12:38.643,3,False
41525,27894,Student,2016-05-21T02:46:56.647,3,False
41526,85,Nice Question,2016-05-21T03:37:54.880,3,False
41527,27894,Scholar,2016-05-21T19:54:18.773,3,False
41528,27894,Supporter,2016-05-21T20:45:56.703,3,False
41529,3607,Notable Question,2016-05-21T22:01:32.647,2,False
41530,27909,Autobiographer,2016-05-22T02:01:33.453,3,False
41531,27909,Supporter,2016-05-22T02:01:33.453,3,False
41532,27911,Supporter,2016-05-22T03:33:58.543,3,False
41533,27913,Informed,2016-05-22T04:35:36.803,3,False
41535,971,Notable Question,2016-05-22T09:11:38.100,2,False
41536,9998,Popular Question,2016-05-22T10:43:57.207,3,False
41537,1159,Notable Question,2016-05-22T11:04:00.317,2,False
41538,27894,Editor,2016-05-22T11:19:46.690,3,False
41540,4546,Yearling,2016-05-22T13:45:02.823,2,False
41543,24723,Revival,2016-05-22T16:27:41.717,3,False
41545,21576,Necromancer,2016-05-22T16:52:46.683,2,False
41546,25153,Editor,2016-05-22T18:35:16.423,3,False
41547,27920,Editor,2016-05-22T19:36:09.740,3,False
41548,10309,Notable Question,2016-05-22T21:57:17.333,2,False
41549,13691,Notable Question,2016-05-23T01:25:29.920,2,False
41551,18098,Notable Question,2016-05-23T02:36:55.587,2,False
41552,10486,Nice Question,2016-05-23T03:03:03.530,3,False
41553,5831,Autobiographer,2016-05-23T03:33:15.823,3,False
41554,21385,Autobiographer,2016-05-23T04:10:44.940,3,False
41555,25085,Teacher,2016-05-23T11:37:16.083,3,False
41556,22238,Nice Question,2016-05-23T14:59:19.927,3,False
41557,21385,Supporter,2016-05-23T15:04:20.607,3,False
41558,9896,Popular Question,2016-05-23T17:47:26.250,3,False
41559,19,Notable Question,2016-05-23T20:53:51.063,2,False
41560,27936,Autobiographer,2016-05-23T21:37:20.213,3,False
41561,25298,Informed,2016-05-23T21:50:04.400,3,False
41562,25298,Citizen Patrol,2016-05-23T21:49:30.287,3,False
41563,27936,Student,2016-05-23T22:11:28.810,3,False
41564,9834,Enthusiast,2016-05-24T00:17:18.840,2,False
41565,25973,Critic,2016-05-24T02:27:46.083,3,False
41566,1039,Popular Question,2016-05-24T03:36:32.083,3,False
41567,27942,Autobiographer,2016-05-24T09:18:10.513,3,False
41569,13767,Enthusiast,2016-05-24T11:57:14.037,2,False
41571,27944,Autobiographer,2016-05-24T12:23:41.590,3,False
41573,27946,Autobiographer,2016-05-24T14:00:45.460,3,False
41574,27946,Supporter,2016-05-24T14:05:44.130,3,False
41577,27948,Autobiographer,2016-05-24T16:09:00.627,3,False
41579,241,Popular Question,2016-05-24T17:52:49.247,3,False
41580,27323,Autobiographer,2016-05-24T18:29:26.757,3,False
41581,27955,Autobiographer,2016-05-24T19:01:35.787,3,False
41583,24865,Supporter,2016-05-24T21:04:29.800,3,False
41584,27959,Autobiographer,2016-05-25T00:16:16.460,3,False
41585,3889,Famous Question,2016-05-25T04:09:52.003,1,False
41586,27226,Citizen Patrol,2016-05-25T05:54:43.217,3,False
41587,26713,Teacher,2016-05-25T07:40:05.753,3,False
41588,18166,Critic,2016-05-25T08:00:12.150,3,False
41589,27966,Autobiographer,2016-05-25T11:41:16.273,3,False
41590,27966,Supporter,2016-05-25T11:41:16.273,3,False
41591,17765,Nice Question,2016-05-25T13:36:05.957,3,False
41598,13767,Disciplined,2016-05-25T18:37:56.563,3,False
41600,15352,Autobiographer,2016-05-25T23:50:15.470,3,False
41601,5867,Popular Question,2016-05-26T00:15:42.267,3,False
41602,25667,Fanatic,2016-05-26T00:29:06.533,1,False
41603,27980,Informed,2016-05-26T02:45:03.480,3,False
41605,21576,Necromancer,2016-05-26T07:40:16.650,2,False
41606,27982,Autobiographer,2016-05-26T09:47:55.063,3,False
41610,10314,Notable Question,2016-05-26T17:42:26.980,2,False
41611,27990,Autobiographer,2016-05-26T18:29:44.077,3,False
41612,2237,Notable Question,2016-05-26T19:36:33.023,2,False
41614,27992,Editor,2016-05-26T21:54:50.147,3,False
41615,24204,Custodian,2016-05-26T22:04:51.087,3,False
41616,24204,Organizer,2016-05-26T22:26:54.350,3,False
41617,36,Notable Question,2016-05-26T23:23:59.500,2,False
41618,27994,Informed,2016-05-27T06:43:13.977,3,False
41619,23512,Informed,2016-05-27T08:25:47.063,3,False
41621,27036,Autobiographer,2016-05-27T14:39:24.770,3,False
41622,27179,Supporter,2016-05-27T16:01:07.917,3,False
41623,28006,Autobiographer,2016-05-27T20:24:50.423,3,False
41624,27988,Autobiographer,2016-05-27T20:56:40.750,3,False
41625,28007,Informed,2016-05-27T21:13:54.503,3,False
41626,28006,Editor,2016-05-27T23:39:09.080,3,False
41627,28009,Student,2016-05-28T03:15:39.567,3,False
41628,9834,Organizer,2016-05-28T03:59:43.970,3,False
41629,21496,Yearling,2016-05-28T11:10:57.317,2,False
41631,1039,Notable Question,2016-05-28T18:59:36.450,2,False
41632,2202,Popular Question,2016-05-28T23:32:21.843,3,False
41633,28022,Autobiographer,2016-05-29T00:23:59.147,3,False
41634,1743,Famous Question,2016-05-29T02:21:04.933,1,False
41635,126,Necromancer,2016-05-29T06:47:03.640,2,False
41638,28030,Autobiographer,2016-05-29T09:55:37.477,3,False
41639,27722,Editor,2016-05-29T14:12:53.477,3,False
41640,4637,Popular Question,2016-05-29T14:12:53.477,3,False
41642,5702,Editor,2016-05-29T14:33:02.030,3,False
41643,28033,Student,2016-05-29T16:44:07.920,3,False
41644,12495,Informed,2016-05-29T18:44:21.543,3,False
41646,28039,Autobiographer,2016-05-29T20:04:28.820,3,False
41647,28039,Supporter,2016-05-29T20:04:28.820,3,False
41648,28040,Informed,2016-05-29T21:14:30.493,3,False
41649,28041,Autobiographer,2016-05-29T21:57:56.680,3,False
41650,26094,Editor,2016-05-30T05:01:17.990,3,False
41651,26094,Teacher,2016-05-30T05:07:12.957,3,False
41652,27876,Informed,2016-05-30T06:22:00.433,3,False
41653,28040,Peer Pressure,2016-05-30T06:59:57.717,3,False
41654,2202,Notable Question,2016-05-30T12:05:35.183,2,False
41657,11471,Yearling,2016-05-30T16:20:00.783,2,False
41658,28054,Autobiographer,2016-05-30T19:51:19.647,3,False
41659,21355,Commentator,2016-05-30T22:13:59.747,3,False
41660,27894,Commentator,2016-05-31T00:29:39.800,3,False
41661,17901,Revival,2016-05-31T02:13:19.383,3,False
41662,13773,Yearling,2016-05-31T02:13:19.383,2,False
41663,28061,Autobiographer,2016-05-31T02:33:38.730,3,False
41664,28061,Student,2016-05-31T03:09:35.283,3,False
41665,28055,Editor,2016-05-31T04:20:25.887,3,False
41666,28055,Informed,2016-05-31T04:24:03.020,3,False
41667,23718,Nice Answer,2016-05-31T05:17:49.320,3,False
41668,28065,Autobiographer,2016-05-31T05:17:49.320,3,False
41669,28065,Supporter,2016-05-31T05:17:49.320,3,False
41670,24084,Supporter,2016-05-31T05:22:52.593,3,False
41672,21576,Nice Question,2016-05-31T05:58:59.593,3,False
41673,28062,Student,2016-05-31T06:49:27.143,3,False
41674,5867,Notable Question,2016-05-31T07:09:31.213,2,False
41675,16688,Excavator,2016-05-31T08:21:53.040,3,False
41676,28064,Editor,2016-05-31T08:56:14.963,3,False
41677,28061,Scholar,2016-05-31T10:31:09.127,3,False
41678,28061,Supporter,2016-05-31T10:31:09.127,3,False
41679,28072,Student,2016-05-31T12:36:02.267,3,False
41681,28074,Autobiographer,2016-05-31T13:58:33.597,3,False
41682,14721,Editor,2016-05-31T13:58:33.597,3,False
41683,28074,Supporter,2016-05-31T13:58:33.597,3,False
41684,28061,Editor,2016-05-31T14:40:04.810,3,False
41685,28078,Autobiographer,2016-05-31T15:10:22.580,3,False
41686,28078,Supporter,2016-05-31T15:10:22.580,3,False
41687,14721,Teacher,2016-05-31T15:10:22.580,3,False
41688,28080,Autobiographer,2016-05-31T15:45:33.650,3,False
41690,28080,Supporter,2016-05-31T15:55:34.440,3,False
41691,12495,Editor,2016-05-31T16:44:08.353,3,False
41693,5754,Critic,2016-05-31T18:14:57.227,3,False
41694,23718,Enlightened,2016-05-31T19:17:19.557,2,False
41695,28082,Student,2016-05-31T19:52:23.990,3,False
41696,12495,Student,2016-05-31T20:44:33.763,3,False
41697,28083,Autobiographer,2016-05-31T21:45:45.433,3,False
41698,28084,Informed,2016-05-31T22:01:51.820,3,False
41700,28087,Autobiographer,2016-05-31T22:16:37.333,3,False
41701,28083,Student,2016-05-31T22:16:37.333,3,False
41703,28083,Supporter,2016-05-31T22:36:41.680,3,False
41704,28086,Teacher,2016-05-31T22:36:41.680,3,False
41705,21576,Nice Answer,2016-05-31T23:02:55.527,3,False
41706,28088,Teacher,2016-05-31T23:07:56.130,3,False
41707,28086,Editor,2016-05-31T23:28:49.513,3,False
41708,28090,Editor,2016-06-01T00:16:56.827,3,False
41709,24865,Editor,2016-06-01T00:47:21.893,3,False
41710,24865,Student,2016-06-01T01:07:45.443,3,False
41711,28093,Autobiographer,2016-06-01T01:27:45.037,3,False
41712,5426,Necromancer,2016-06-01T01:27:45.037,2,False
41713,28093,Editor,2016-06-01T01:37:45.210,3,False
41714,268,Popular Question,2016-06-01T01:47:49.353,3,False
41715,12495,Supporter,2016-06-01T02:16:09.510,3,False
41716,28094,Teacher,2016-06-01T02:21:09.737,3,False
41717,28072,Popular Question,2016-06-01T02:47:02.987,3,False
41720,12495,Autobiographer,2016-06-01T04:51:45.420,3,False
41723,9289,Necromancer,2016-06-01T05:47:42.833,2,False
41724,4651,Nice Answer,2016-06-01T06:30:11.237,3,False
41725,15067,Supporter,2016-06-01T06:45:46.643,3,False
41726,28088,Nice Answer,2016-06-01T12:49:33.977,3,False
41727,207,Notable Question,2016-06-01T12:59:35.323,2,False
41728,28101,Autobiographer,2016-06-01T13:07:56.260,3,False
41729,28088,Supporter,2016-06-01T14:02:10.730,3,False
41730,28083,Scholar,2016-06-01T14:12:25.577,3,False
41731,9172,Supporter,2016-06-01T14:32:26.307,3,False
41732,24865,Informed,2016-06-01T14:44:50.373,3,False
41733,14721,Citizen Patrol,2016-06-01T14:46:40.413,3,False
41734,28102,Autobiographer,2016-06-01T15:59:12.217,3,False
41735,24865,Scholar,2016-06-01T18:14:32.533,3,False
41736,24865,Commentator,2016-06-01T18:50:36.950,3,False
41738,18160,Informed,2016-06-01T22:14:18.973,3,False
41739,3889,Notable Question,2016-06-01T23:49:56.093,2,False
41741,23718,Fanatic,2016-06-02T00:09:15.563,1,False
41742,560,Nice Answer,2016-06-02T01:14:47.527,3,False
41743,560,Enlightened,2016-06-02T01:14:47.527,2,False
41744,21016,Notable Question,2016-06-02T02:56:06.627,2,False
41745,4268,Popular Question,2016-06-02T03:26:09.740,3,False
41746,28088,Quorum,2016-06-02T04:04:29.630,3,False
41747,214,Popular Question,2016-06-02T05:03:38.133,3,False
41748,11484,Yearling,2016-06-02T05:03:38.133,2,False
41749,28115,Autobiographer,2016-06-02T08:45:13.060,3,False
41752,9304,Popular Question,2016-06-02T10:39:51.597,3,False
41753,4,Popular Question,2016-06-02T11:41:04.157,3,False
41754,28118,Autobiographer,2016-06-02T12:06:12.607,3,False
41755,28118,Supporter,2016-06-02T12:17:38.880,3,False
41756,11401,Popular Question,2016-06-02T13:37:06.293,3,False
41758,26619,Student,2016-06-02T14:07:20.363,3,False
41760,28124,Supporter,2016-06-02T15:22:27.857,3,False
41761,28126,Autobiographer,2016-06-02T16:43:16.590,3,False
41762,26619,Informed,2016-06-02T17:11:57.270,3,False
41763,16688,Quorum,2016-06-02T19:25:40.050,3,False
41766,28118,Editor,2016-06-03T00:58:41.830,3,False
41767,17889,Critic,2016-06-03T02:29:40.307,3,False
41768,18183,Editor,2016-06-03T04:31:33.607,3,False
41769,24574,Nice Question,2016-06-03T05:48:04.843,3,False
41770,10378,Student,2016-06-03T07:05:15.790,3,False
41771,28141,Autobiographer,2016-06-03T08:33:46.067,3,False
41772,18183,Critic,2016-06-03T09:09:05.750,3,False
41773,28145,Autobiographer,2016-06-03T15:53:32.810,3,False
41774,28134,Student,2016-06-03T16:23:36.613,3,False
41775,21576,Yearling,2016-06-03T19:00:16.943,2,False
41776,28150,Student,2016-06-04T03:12:50.320,3,False
41777,28149,Teacher,2016-06-04T03:17:50.283,3,False
41778,14675,Popular Question,2016-06-04T10:41:45.010,3,False
41780,28161,Autobiographer,2016-06-04T18:34:18.997,3,False
41781,26041,Student,2016-06-04T20:52:50.867,3,False
41782,28165,Autobiographer,2016-06-04T21:42:58.587,3,False
41783,28165,Supporter,2016-06-04T21:42:58.587,3,False
41784,9200,Popular Question,2016-06-05T01:22:01.993,3,False
41785,28168,Informed,2016-06-05T01:35:51.187,3,False
41786,28168,Autobiographer,2016-06-05T01:39:22.493,3,False
41787,28168,Supporter,2016-06-05T01:39:22.493,3,False
42784,29168,Autobiographer,2016-06-05T03:15:31.767,3,False
42785,29168,Editor,2016-06-05T03:42:06.277,3,False
42786,29168,Student,2016-06-05T03:47:07.960,3,False
42788,24162,Informed,2016-06-05T04:56:34.427,3,False
42790,29170,Autobiographer,2016-06-05T06:13:07.017,3,False
42791,29172,Student,2016-06-05T07:43:25.257,3,False
42795,29176,Editor,2016-06-05T13:23:30.800,3,False
42796,29172,Teacher,2016-06-05T13:23:30.800,3,False
42797,25845,Supporter,2016-06-05T14:18:41.847,3,False
42798,29177,Supporter,2016-06-05T14:18:41.847,3,False
42799,301,Famous Question,2016-06-05T15:56:44.177,1,False
42800,29176,Teacher,2016-06-05T16:57:14.880,3,False
42801,29168,Scholar,2016-06-05T22:13:54.443,3,False
42802,29181,Autobiographer,2016-06-05T23:04:56.317,3,False
42803,1729,Yearling,2016-06-05T23:14:58.707,2,False
42804,14525,Curious,2016-06-06T00:05:27.123,3,False
42805,25845,Editor,2016-06-06T01:22:53.013,3,False
42806,12563,Yearling,2016-06-06T03:05:52.553,2,False
42807,24737,Nice Question,2016-06-06T06:14:56.783,3,False
42808,17455,Supporter,2016-06-06T07:40:27.560,3,False
42811,29185,Editor,2016-06-06T09:46:38.437,3,False
42813,13677,Good Answer,2016-06-06T11:01:52.243,2,False
42814,29185,Student,2016-06-06T11:49:42.010,3,False
42815,207,Popular Question,2016-06-06T12:29:50.223,3,False
42816,29185,Scholar,2016-06-06T12:44:51.203,3,False
42817,25495,Custodian,2016-06-06T12:49:54.430,3,False
42818,25,Nice Answer,2016-06-06T13:09:56.810,3,False
42819,9715,Teacher,2016-06-06T13:14:57.560,3,False
42820,1400,Nice Question,2016-06-06T14:00:12.603,3,False
42821,29188,Teacher,2016-06-06T15:27:04.467,3,False
42822,13767,Custodian,2016-06-06T15:27:04.467,3,False
42823,28166,Student,2016-06-06T15:47:05.547,3,False
42824,27623,Scholar,2016-06-06T15:52:27.917,3,False
42825,12495,Citizen Patrol,2016-06-06T16:03:54.240,3,False
42826,29189,Teacher,2016-06-06T16:29:10.410,3,False
42827,23048,Commentator,2016-06-06T17:32:22.670,3,False
42828,20797,Quorum,2016-06-06T17:51:02.603,3,False
42829,14638,Popular Question,2016-06-06T18:37:40.047,3,False
42830,13767,Cleanup,2016-06-06T18:42:39.870,3,False
42831,29192,Autobiographer,2016-06-06T19:53:41.447,3,False
42832,29185,Supporter,2016-06-06T20:19:05.170,3,False
42833,29193,Autobiographer,2016-06-06T21:17:18.370,3,False
42834,29194,Autobiographer,2016-06-06T21:57:31.300,3,False
42835,20653,Enthusiast,2016-06-07T00:05:29.857,2,False
42837,13767,Informed,2016-06-07T02:37:32.213,3,False
42840,4673,Yearling,2016-06-07T05:10:49.993,2,False
42841,29198,Teacher,2016-06-07T12:35:07.153,3,False
42842,29212,Autobiographer,2016-06-07T16:48:34.287,3,False
42843,21549,Tumbleweed,2016-06-07T17:18:43.307,3,False
42845,29215,Editor,2016-06-07T19:36:10.853,3,False
42846,28149,Supporter,2016-06-07T19:46:20.470,3,False
42863,29216,Informed,2016-06-07T20:46:09.007,3,False
42868,29221,Autobiographer,2016-06-08T03:10:02.577,3,False
42869,29216,Autobiographer,2016-06-08T03:10:02.577,3,False
42870,25845,Citizen Patrol,2016-06-07T22:27:22.777,3,False
42871,29221,Editor,2016-06-08T03:10:02.577,3,False
42872,28006,Student,2016-06-08T03:10:02.577,3,False
42874,29198,Editor,2016-06-08T03:25:04.920,3,False
42875,28006,Teacher,2016-06-08T03:48:26.560,3,False
42876,12495,Commentator,2016-06-08T04:03:38.933,3,False
42877,126,Notable Question,2016-06-08T04:13:40.060,2,False
42878,9495,Famous Question,2016-06-08T04:20:31.657,1,False
42879,301,Notable Question,2016-06-08T05:12:09.233,2,False
42881,23871,Supporter,2016-06-08T10:06:17.340,3,False
42882,4,Popular Question,2016-06-08T10:37:22.037,3,False
42883,29229,Informed,2016-06-08T11:12:23.130,3,False
42884,29229,Teacher,2016-06-08T11:48:43.867,3,False
42885,29221,Scholar,2016-06-08T12:53:14.790,3,False
42886,29221,Supporter,2016-06-08T12:53:14.790,3,False
42887,13767,Nice Question,2016-06-08T13:29:25.187,3,False
42889,4689,Yearling,2016-06-08T17:25:08.487,2,False
42890,23048,Teacher,2016-06-08T20:58:17.733,3,False
42891,29234,Autobiographer,2016-06-08T21:03:17.510,3,False
42892,29234,Informed,2016-06-08T21:19:08.873,3,False
42893,12495,Teacher,2016-06-09T04:24:28.107,3,False
42894,24841,Necromancer,2016-06-09T04:44:27.873,2,False
42896,29238,Autobiographer,2016-06-09T05:23:05.887,3,False
42900,23048,Necromancer,2016-06-09T10:21:33.880,2,False
42901,60,Famous Question,2016-06-09T11:23:43.977,1,False
42903,1743,Yearling,2016-06-09T12:29:05.647,2,False
42904,23048,Critic,2016-06-09T14:42:43.573,3,False
42905,21576,Revival,2016-06-09T17:01:45.783,3,False
42906,27623,Critic,2016-06-09T19:00:21.447,3,False
42909,2212,Nice Question,2016-06-10T03:17:52.253,3,False
42910,27450,Supporter,2016-06-10T03:17:52.253,3,False
42911,29250,Autobiographer,2016-06-10T03:37:52.307,3,False
42913,19,Popular Question,2016-06-10T04:48:14.773,3,False
42914,18518,Popular Question,2016-06-10T05:28:27.023,3,False
42915,21280,Notable Question,2016-06-10T10:18:22.443,2,False
42916,60,Announcer,2016-06-10T11:06:40.673,3,False
42917,29252,Teacher,2016-06-10T11:47:31.107,3,False
42918,25335,Teacher,2016-06-10T11:52:32.693,3,False
42919,13767,Custodian,2016-06-10T15:24:24.907,3,False
42921,29261,Informed,2016-06-10T17:56:11.473,3,False
42922,20685,Popular Question,2016-06-10T18:59:18.687,3,False
42923,4711,Yearling,2016-06-10T23:41:32.607,2,False
42924,29263,Teacher,2016-06-11T02:38:33.653,3,False
42925,29266,Autobiographer,2016-06-11T03:10:33.463,3,False
42927,3720,Nice Question,2016-06-11T04:37:12.020,3,False
42928,29263,Revival,2016-06-11T04:37:12.020,3,False
42929,29267,Informed,2016-06-11T05:14:10.963,3,False
42931,29273,Supporter,2016-06-11T09:29:24.233,3,False
42932,29269,Teacher,2016-06-11T13:37:52.947,3,False
42934,29221,Student,2016-06-11T15:11:44.010,3,False
42935,9064,Autobiographer,2016-06-11T18:23:26.773,3,False
42936,1748,Yearling,2016-06-11T20:21:38.490,2,False
42937,17110,Popular Question,2016-06-11T20:59:04.733,3,False
42938,27939,Informed,2016-06-11T23:41:39.180,3,False
42939,29290,Autobiographer,2016-06-12T01:36:46.057,3,False
42940,29290,Informed,2016-06-12T01:49:32.933,3,False
42941,20,Popular Question,2016-06-12T04:12:24.213,3,False
42942,29292,Autobiographer,2016-06-12T04:41:25.730,3,False
