Id,CreationDate,PostId,RelatedPostId,LinkTypeId
459956,2015-04-23T15:31:17.970,40241,34710,1
460075,2015-04-23T22:06:52.383,40238,17357,3
460250,2015-04-24T14:10:51.227,40241,5645,3
460323,2015-04-24T19:21:06.707,40264,22919,1
460343,2015-04-24T20:30:40.673,40266,384,1
460395,2015-04-25T00:01:37.910,40273,335,1
460402,2015-04-25T00:25:45.313,40273,335,3
460438,2015-04-25T02:37:04.917,40277,14630,1
460668,2015-04-25T20:24:38.170,40302,374,1
460866,2015-04-26T09:02:55.953,40309,39419,1
461006,2015-04-26T21:41:48.787,40309,39889,1
461118,2015-04-27T04:43:43.393,40264,40325,1
461201,2015-04-27T12:14:49.233,40330,5419,1
461323,2015-04-27T18:21:51.500,40349,40342,1
461334,2015-04-27T18:22:57.887,40348,16064,1
461335,2015-04-27T18:22:59.307,40342,40349,1
461369,2015-04-27T19:41:00.517,40344,8557,1
461460,2015-04-28T05:05:41.620,8458,48,1
461649,2015-04-28T16:44:10.357,9673,37339,1
461807,2015-04-29T01:12:09.830,40384,26985,1
461875,2015-04-29T09:09:48.767,40385,9246,1
461998,2015-04-29T19:00:50.987,40399,15402,1
462036,2015-04-29T20:36:02.593,2206,8847,1
462133,2015-04-30T01:17:48.653,40400,40384,1
462197,2015-04-30T03:41:12.417,40384,40400,1
462198,2015-04-30T03:44:37.447,40400,26985,1
462199,2015-04-30T03:45:12.860,26985,40400,1
462618,2015-05-01T02:25:29.593,40424,4706,1
462715,2015-05-01T14:10:39.960,40264,22919,3
462982,2015-05-02T06:21:41.910,40443,72,1
464355,2015-05-03T12:17:28.987,40448,4125,1
464714,2015-05-04T12:35:20.043,40476,17536,1
464889,2015-05-04T21:24:30.153,40490,456,3
465056,2015-05-05T14:31:15.113,40497,11548,1
465062,2015-05-05T16:47:27.823,40483,5412,1
465221,2015-05-06T09:24:11.307,35351,4994,1
465505,2015-05-07T12:13:01.227,40551,24905,1
465510,2015-05-07T13:12:49.593,40550,18030,1
465525,2015-05-07T14:52:44.280,40424,4706,3
465554,2015-05-07T22:02:38.493,40551,24905,3
465575,2015-05-07T22:54:36.210,40555,28473,3
465618,2015-05-08T05:51:18.520,28398,15506,1
465743,2015-05-08T13:21:11.533,40562,16294,1
465803,2015-05-08T20:09:56.793,40550,18030,3
465804,2015-05-08T20:14:08.750,40562,16294,3
465809,2015-05-08T20:30:16.200,28473,16294,1
465825,2015-05-09T01:08:22.543,40495,40437,1
465826,2015-05-09T01:12:20.010,40437,40495,1
465843,2015-05-09T01:44:30.150,40578,35208,1
465991,2015-05-10T05:38:54.420,28473,16294,3
465992,2015-05-10T05:39:21.873,40495,40437,3
466013,2015-05-10T15:08:04.447,40594,5144,1
466015,2015-05-10T17:31:37.340,2779,37186,1
466019,2015-05-10T22:37:13.167,40594,5144,3
466048,2015-05-11T03:39:17.407,2779,37186,3
466049,2015-05-11T06:06:15.427,40208,37250,1
466120,2015-05-11T22:01:37.990,40582,5049,1
466164,2015-05-12T09:55:08.377,40629,27313,1
466199,2015-05-12T16:48:55.097,40634,8094,1
466203,2015-05-12T18:18:02.310,40633,33892,1
466396,2015-05-15T01:30:32.287,40672,2609,1
466403,2015-05-15T02:20:54.550,40672,4447,1
466404,2015-05-15T02:48:25.623,40672,4447,3
466405,2015-05-15T02:48:25.623,40672,2609,3
466407,2015-05-15T02:50:01.590,40609,35819,1
466451,2015-05-15T17:59:08.490,40633,39676,1
466452,2015-05-15T17:59:08.490,40633,40626,1
466591,2015-05-17T02:47:36.673,26345,16390,1
466662,2015-05-17T20:05:58.897,40609,35819,3
466663,2015-05-17T20:15:27.007,40714,33282,1
466798,2015-05-19T06:02:36.940,40683,16558,1
466979,2015-05-20T15:27:19.763,40768,8147,1
466981,2015-05-20T19:49:08.593,40757,5412,1
466993,2015-05-20T23:02:49.880,40768,8147,3
467309,2015-05-23T02:07:32.107,11912,40796,1
467310,2015-05-23T02:12:03.690,40796,11912,1
467361,2015-05-24T07:11:47.617,40843,40629,1
467372,2015-05-24T07:14:35.527,40629,40843,1
467395,2015-05-24T08:54:34.293,40845,40846,1
467434,2015-05-25T01:21:37.627,35338,8193,1
467436,2015-05-25T04:07:27.743,19004,19672,1
467545,2015-05-26T05:30:47.787,40890,1086,1
467547,2015-05-26T10:13:19.957,16294,11987,1
467593,2015-05-26T20:07:46.597,40904,5290,1
467594,2015-05-26T20:08:18.193,40904,14250,1
467595,2015-05-26T20:08:18.193,40904,10041,1
467596,2015-05-26T20:08:18.193,40904,10020,1
467597,2015-05-26T20:19:51.337,40726,15268,1
467661,2015-05-27T12:16:24.123,40919,4549,1
467697,2015-05-27T16:22:22.890,19004,19672,3
467699,2015-05-27T18:04:16.447,40922,40919,1
467834,2015-05-29T00:15:15.207,40904,5290,3
467849,2015-05-29T08:47:42.477,40956,34307,1
467850,2015-05-29T08:47:55.890,40956,12092,1
467857,2015-05-29T11:09:35.527,40956,18853,1
467858,2015-05-29T11:20:46.477,40956,34307,3
468072,2015-05-31T16:48:03.043,40999,8666,1
468087,2015-05-31T19:26:15.510,41001,9934,1
468156,2015-06-01T06:30:45.810,27093,16190,1
468168,2015-06-01T08:01:50.393,41010,30341,1
468224,2015-06-02T03:07:17.317,35880,5645,3
468235,2015-06-02T03:55:21.087,40756,7547,1
468271,2015-06-02T10:26:52.707,41020,10094,1
468284,2015-06-02T13:01:47.113,41029,4549,1
468329,2015-06-02T18:12:15.837,41033,34307,1
468371,2015-06-03T02:50:53.137,30812,18286,1
468529,2015-06-05T14:05:34.247,41085,16690,1
468531,2015-06-05T15:12:06.327,41079,7346,1
468546,2015-06-06T01:37:26.783,41092,4464,1
468547,2015-06-06T01:44:35.010,41092,4464,3
468552,2015-06-06T05:46:32.530,41084,1119,1
468553,2015-06-06T05:46:32.530,41084,2363,1
468554,2015-06-06T05:57:53.337,14744,6002,1
468671,2015-06-08T04:05:36.323,41117,5624,1
468763,2015-06-08T13:14:59.513,41136,8743,3
468786,2015-06-08T16:38:37.403,41132,1678,1
468901,2015-06-09T15:56:12.693,41152,9924,1
468912,2015-06-09T19:33:08.270,41152,301,1
468913,2015-06-09T19:33:39.663,41151,301,1
470786,2015-06-10T15:19:21.300,41169,470,1
470787,2015-06-10T15:19:21.300,41169,7703,1
470803,2015-06-10T16:10:39.343,41175,6965,1
470832,2015-06-10T21:03:56.033,41179,14628,1
470833,2015-06-10T21:05:11.177,41175,40162,1
470841,2015-06-10T23:32:27.107,41175,6965,3
470846,2015-06-10T23:40:35.667,41152,301,3
470872,2015-06-11T08:26:28.433,8694,301,1
470883,2015-06-11T09:15:33.277,41186,301,1
470884,2015-06-11T09:15:42.453,41186,8743,1
470885,2015-06-11T09:16:58.597,41186,34897,1
470913,2015-06-11T13:41:47.660,41190,5645,1
471002,2015-06-11T20:13:26.147,41198,30872,1
471061,2015-06-12T01:58:53.967,99,296,1
474221,2015-06-12T08:12:13.457,18218,8251,3
474222,2015-06-12T08:16:52.393,41197,2326,1
474501,2015-06-13T10:33:23.077,41228,1529,1
474559,2015-06-13T15:43:33.080,41228,1533,1
474949,2015-06-15T01:53:05.807,41243,36071,1
475130,2015-06-15T13:49:14.867,41259,12552,1
475212,2015-06-15T18:43:46.677,41260,17890,1
475444,2015-06-16T14:42:12.367,41278,15267,1
475451,2015-06-16T15:09:01.907,41278,456,1
475453,2015-06-16T15:17:42.973,41278,154,1
475454,2015-06-16T15:17:42.973,41278,14495,1
475455,2015-06-16T15:17:42.973,41278,4284,1
475456,2015-06-16T15:17:42.973,41278,16915,1
475526,2015-06-16T19:58:21.033,41278,456,3
475527,2015-06-16T19:58:21.033,41278,15267,3
475528,2015-06-16T19:58:36.313,34830,2456,3
475668,2015-06-17T08:33:46.223,41284,32539,1
475819,2015-06-17T17:24:40.247,41291,8147,3
475931,2015-06-18T04:34:16.440,41297,30370,1
475978,2015-06-18T07:31:25.683,41304,12244,1
476041,2015-06-18T12:15:29.513,41304,12244,3
476042,2015-06-18T12:17:35.223,41297,30370,3
476080,2015-06-18T15:02:36.463,41305,11955,1
476344,2015-06-19T17:04:17.467,41324,23706,1
476887,2015-06-21T08:03:01.557,41353,6524,1
476888,2015-06-21T08:05:04.830,41353,40729,1
476900,2015-06-21T08:55:32.643,41355,27735,1
476902,2015-06-21T09:09:51.433,41355,128,1
477195,2015-06-22T15:51:05.477,18043,40799,1
477427,2015-06-23T13:51:45.533,41381,41379,1
477435,2015-06-23T14:18:49.570,41381,41379,3
477814,2015-06-25T03:06:29.237,41401,1410,1
478091,2015-06-26T03:35:02.330,41429,4464,1
478190,2015-06-26T12:40:48.713,41435,31588,1
478195,2015-06-26T13:01:13.390,41429,4464,3
478198,2015-06-26T13:21:35.217,41435,31588,3
478370,2015-06-27T00:38:12.313,41448,3747,1
479076,2015-06-29T15:55:27.460,41501,31836,1
479077,2015-06-29T15:55:27.460,41501,249,1
479264,2015-06-30T00:03:55.937,41509,16255,3
479572,2015-06-30T20:36:47.883,41506,35105,1
479595,2015-06-30T22:06:13.890,41537,2,1
479596,2015-06-30T22:14:45.893,41537,1332,1
479785,2015-07-01T13:17:45.963,41558,31836,1
479786,2015-07-01T13:17:45.963,41558,249,1
480132,2015-07-02T15:46:02.087,41579,301,1
480133,2015-07-02T15:48:26.663,41579,301,3
480243,2015-07-02T20:43:03.173,41575,16239,1
480252,2015-07-02T21:29:20.847,41581,30257,1
480445,2015-07-03T16:54:50.513,41581,30257,3
480506,2015-07-03T23:52:02.683,41603,28781,1
480805,2015-07-06T01:00:01.317,41642,653,1
480862,2015-07-06T14:20:17.387,41650,1048,1
481243,2015-07-09T04:08:32.857,41697,4980,1
481244,2015-07-09T04:08:32.857,41697,11522,1
481245,2015-07-09T04:08:32.857,41697,24781,1
481266,2015-07-09T13:01:38.107,41712,31722,1
481268,2015-07-09T13:57:05.823,41714,12076,1
481269,2015-07-09T13:57:05.823,41714,31722,1
481343,2015-07-09T21:11:19.577,41718,31329,3
481353,2015-07-09T23:02:42.417,41712,32141,1
481365,2015-07-10T00:15:26.083,41729,16190,1
481409,2015-07-10T03:02:26.127,41735,41650,1
481432,2015-07-10T04:53:39.957,41729,893,1
481541,2015-07-10T18:16:07.437,15934,16239,1
481542,2015-07-10T18:16:07.437,15934,31320,1
481639,2015-07-11T14:55:24.790,41731,8095,1
481651,2015-07-11T20:17:20.303,41779,39926,1
481750,2015-07-12T19:41:26.117,41806,38818,1
481761,2015-07-12T19:45:18.703,41807,38818,1
481772,2015-07-12T19:47:09.650,41808,38818,1
481795,2015-07-12T20:48:16.090,41806,4759,1
481796,2015-07-12T20:51:14.300,41807,2901,1
481797,2015-07-12T20:56:41.780,41808,4759,1
481800,2015-07-12T21:41:12.953,41806,4759,3
481874,2015-07-13T13:58:31.227,41820,34310,1
481875,2015-07-13T13:58:31.227,41820,2118,1
481944,2015-07-14T00:39:09.237,41537,1332,3
481945,2015-07-14T00:40:05.653,41729,893,3
481946,2015-07-14T00:40:05.653,41729,16190,3
481947,2015-07-14T01:36:20.133,41837,36658,1
481998,2015-07-14T16:39:35.063,41730,4000,3
482009,2015-07-14T17:36:59.813,26965,26941,1
482032,2015-07-14T21:52:19.750,41612,11429,1
482038,2015-07-14T23:48:36.940,41863,41820,1
482039,2015-07-14T23:48:36.940,41863,3334,1
482050,2015-07-14T23:53:28.230,41820,41863,1
482214,2015-07-15T23:01:03.987,41884,17139,1
482215,2015-07-15T23:01:53.500,41884,46,1
482217,2015-07-15T23:38:29.387,41884,14236,1
482222,2015-07-16T01:53:48.313,41884,17139,3
482223,2015-07-16T01:53:48.313,41884,14236,3
482261,2015-07-16T06:45:44.630,41891,16377,1
482269,2015-07-16T14:50:56.820,41837,32491,1
482290,2015-07-16T16:24:47.277,41900,33767,1
482303,2015-07-16T16:44:20.537,41891,16377,3
482334,2015-07-16T20:32:30.533,41677,41650,1
482335,2015-07-16T20:32:30.533,41677,41735,1
482397,2015-07-17T16:03:10.760,41889,19019,1
482416,2015-07-17T18:25:11.973,41917,41928,1
482417,2015-07-17T18:28:01.327,41928,41917,1
482420,2015-07-17T19:42:41.050,41928,39816,1
482454,2015-07-18T00:48:58.490,23605,121,1
482455,2015-07-18T00:48:58.490,23605,4775,1
482507,2015-07-18T05:19:24.397,893,16190,3
482573,2015-07-18T18:17:00.283,41949,25647,1
482574,2015-07-18T18:45:55.767,41949,13648,1
482593,2015-07-18T21:28:04.093,41951,3184,1
482599,2015-07-18T22:00:56.580,41889,25442,1
482600,2015-07-18T22:14:10.977,41889,33934,1
482601,2015-07-18T22:14:10.977,41889,33935,1
482602,2015-07-18T22:14:10.977,41889,33918,1
482603,2015-07-18T22:14:10.977,41889,33921,1
482604,2015-07-18T22:14:10.977,41889,35253,1
482605,2015-07-18T22:14:10.977,41889,33937,1
482606,2015-07-18T22:14:10.977,41889,33773,1
482607,2015-07-18T23:01:37.700,41951,3184,3
482665,2015-07-19T13:25:20.600,41965,14434,1
482677,2015-07-19T14:14:01.950,41966,4464,1
482693,2015-07-19T19:13:07.507,41966,4464,3
482701,2015-07-19T22:51:45.227,41955,16076,1
482757,2015-07-20T15:40:22.267,41986,2744,1
482781,2015-07-20T18:51:36.250,41995,38461,1
482802,2015-07-20T19:03:40.823,41990,32217,1
482813,2015-07-20T19:32:08.613,41999,488,1
482814,2015-07-20T19:32:08.613,41999,41911,1
482982,2015-07-21T15:08:25.780,42022,3624,1
482983,2015-07-21T15:13:12.940,41911,41999,1
483288,2015-07-22T23:59:57.777,28665,42041,1
483304,2015-07-23T02:42:19.720,42068,41735,1
483315,2015-07-23T03:02:37.207,42080,19375,1
483316,2015-07-23T03:02:37.207,42080,5419,1
483317,2015-07-23T03:02:37.207,42080,11922,1
483448,2015-07-24T04:53:32.570,42103,8210,1
483525,2015-07-24T15:41:00.990,42111,7547,1
483529,2015-07-24T19:54:26.207,42111,7547,3
483531,2015-07-24T21:33:49.857,42115,8904,1
483532,2015-07-24T21:33:49.857,42115,40829,1
483544,2015-07-24T21:47:09.040,42115,31981,1
483545,2015-07-24T21:47:09.040,42115,2326,1
483568,2015-07-25T11:07:50.387,26965,26941,3
483569,2015-07-25T11:09:36.323,28665,42041,3
483595,2015-07-25T12:04:41.367,42119,16934,1
483782,2015-07-26T02:12:06.393,41721,26087,1
483799,2015-07-26T03:38:22.363,42140,3144,1
483899,2015-07-26T23:00:24.243,42130,24933,1
483904,2015-07-27T00:20:12.960,42169,693,1
483913,2015-07-27T00:25:32.000,42123,9946,1
483949,2015-07-27T01:17:45.473,42169,30370,1
484046,2015-07-27T17:38:53.253,42169,30370,3
484147,2015-07-28T13:10:07.370,18541,26253,1
484167,2015-07-28T14:31:32.987,42203,14628,1
484170,2015-07-28T14:57:13.460,42203,27694,1
484171,2015-07-28T15:30:49.123,42199,4966,1
484211,2015-07-28T17:19:28.177,8882,42211,1
484212,2015-07-28T17:20:42.053,42211,8882,1
484275,2015-07-29T01:14:15.477,42220,27754,1
484347,2015-07-29T13:59:38.193,8409,70,1
484410,2015-07-30T03:34:11.520,42235,8943,1
484452,2015-07-30T14:10:15.117,41939,11293,1
484472,2015-07-30T16:34:51.020,42248,1450,1
484497,2015-07-30T17:14:41.870,27355,13867,1
484614,2015-07-31T01:05:23.867,42254,1763,1
484657,2015-07-31T02:31:55.833,42263,22866,1
484660,2015-07-31T03:00:30.213,42265,8177,1
484670,2015-07-31T05:20:05.920,42263,22866,3
484681,2015-07-31T06:07:48.447,42199,4966,3
484891,2015-08-01T00:47:27.017,42265,32141,1
484950,2015-08-01T03:50:50.897,42248,2117,1
485181,2015-08-01T21:40:47.690,42123,34518,1
485330,2015-08-02T04:33:03.407,30595,2643,1
485392,2015-08-02T06:19:54.697,9673,37339,3
485409,2015-08-02T13:36:56.137,27748,2112,1
485410,2015-08-02T13:36:56.137,27748,17670,1
485635,2015-08-03T06:11:55.640,42342,17357,1
485642,2015-08-03T11:35:13.700,42342,17357,3
485722,2015-08-03T17:51:48.257,42354,31088,1
485817,2015-08-04T02:33:35.440,42354,1050,1
485947,2015-08-04T18:15:04.727,42327,36421,1
485948,2015-08-04T18:15:04.727,42327,1095,1
485949,2015-08-04T18:15:04.727,42327,36488,1
485950,2015-08-04T18:15:04.727,42327,36525,1
485956,2015-08-04T19:22:21.280,42378,32608,1
485957,2015-08-04T19:22:21.280,42378,3108,1
485958,2015-08-04T19:22:21.280,42378,17234,1
485959,2015-08-04T19:23:03.823,42378,6908,1
485960,2015-08-04T19:23:03.823,42378,15456,1
485961,2015-08-04T19:23:03.823,42378,9173,1
486040,2015-08-05T03:15:13.743,19258,3603,1
486060,2015-08-05T06:45:36.567,42392,42342,1
486169,2015-08-05T15:22:28.097,42405,32141,1
486241,2015-08-05T17:27:15.943,42414,27698,1
486246,2015-08-05T17:32:38.947,42411,42406,1
486682,2015-08-06T03:36:39.660,42405,17701,1
487288,2015-08-07T10:06:19.423,42511,3131,3
487439,2015-08-07T16:01:56.800,42392,18043,1
487440,2015-08-07T16:08:42.087,42378,3108,3
487471,2015-08-07T17:18:58.807,42536,17357,1
487491,2015-08-07T19:26:15.780,42539,20129,1
487497,2015-08-07T19:49:25.430,42536,17357,3
487500,2015-08-07T21:21:17.173,42535,40633,1
491010,2015-08-09T16:54:23.157,42600,12191,1
491088,2015-08-09T18:40:03.837,42570,42392,1
491089,2015-08-09T18:40:03.837,42570,15484,1
491090,2015-08-09T18:50:55.240,42580,42570,1
491159,2015-08-09T23:53:31.263,42600,301,3
491284,2015-08-10T10:28:06.693,42621,655,1
491285,2015-08-10T10:55:44.737,42621,655,3
491365,2015-08-10T16:21:41.673,42626,42624,1
491370,2015-08-10T17:38:50.853,42626,42624,3
491371,2015-08-10T17:54:15.687,42624,1676,1
496259,2015-08-11T14:57:56.840,42659,2764,1
496293,2015-08-11T16:06:12.220,42663,40309,1
496336,2015-08-11T17:06:39.777,42665,8210,1
496474,2015-08-11T21:07:49.060,42665,8210,3
496649,2015-08-11T23:37:17.083,42649,33671,1
496904,2015-08-12T09:14:14.647,42690,28398,1
496944,2015-08-12T10:44:08.203,42690,36977,1
497049,2015-08-12T14:41:13.647,42686,17972,1
497210,2015-08-12T16:33:54.920,42690,28398,3
497383,2015-08-12T22:55:56.483,42716,695,1
497730,2015-08-13T15:54:07.233,42716,695,3
497912,2015-08-13T20:46:11.073,36291,26279,1
497913,2015-08-13T20:46:11.073,36291,42718,1
497914,2015-08-13T20:46:11.073,36291,4474,1
498050,2015-08-14T03:10:11.400,14480,26253,1
498135,2015-08-14T04:31:14.823,14480,18465,1
498147,2015-08-14T04:54:46.617,18158,4474,3
498683,2015-08-15T01:29:29.643,1207,14414,1
499210,2015-08-15T22:25:24.933,35146,32141,1
499735,2015-08-16T19:38:57.890,42807,15116,1
500030,2015-08-17T09:03:46.510,34889,23859,1
500170,2015-08-17T14:06:13.803,42821,4581,1
500193,2015-08-17T14:37:39.397,42821,19646,1
500196,2015-08-17T14:40:17.243,42814,1102,1
500197,2015-08-17T14:40:17.243,42814,14762,1
500198,2015-08-17T14:40:17.243,42814,27028,1
500212,2015-08-17T14:43:14.490,42819,1361,1
500254,2015-08-17T15:26:41.130,42822,301,3
501211,2015-08-18T18:58:19.683,42875,17147,1
501330,2015-08-18T20:55:12.843,42866,4636,1
501490,2015-08-19T02:17:53.983,42850,8947,1
501651,2015-08-19T07:20:47.557,14762,42897,1
501657,2015-08-19T07:22:01.213,42814,42897,1
501671,2015-08-19T07:35:47.087,42814,42897,3
501811,2015-08-19T11:54:39.353,42906,9888,1
501921,2015-08-19T15:41:21.537,42897,1102,1
501924,2015-08-19T15:47:15.237,42918,4181,1
501929,2015-08-19T15:57:22.740,1102,42897,3
501936,2015-08-19T16:08:22.043,27028,42897,1
502053,2015-08-19T19:45:21.970,42897,14762,1
502493,2015-08-20T09:53:27.153,42945,24209,1
502517,2015-08-20T12:07:12.820,42946,23217,1
502538,2015-08-20T12:16:22.620,42947,41500,1
502548,2015-08-20T13:12:32.313,42943,41939,1
502692,2015-08-20T18:08:34.740,2243,41863,1
502756,2015-08-20T19:37:48.373,42966,4718,1
503035,2015-08-21T01:39:32.203,42979,8441,1
503092,2015-08-21T04:21:49.133,42979,8441,3
503138,2015-08-21T06:11:31.290,42986,78,1
503139,2015-08-21T06:13:01.577,42985,42966,1
503268,2015-08-21T12:46:07.987,42986,78,3
503401,2015-08-21T16:31:35.493,42996,30323,1
503453,2015-08-21T18:06:07.710,43003,2540,1
503537,2015-08-21T19:57:49.017,27028,7795,1
503699,2015-08-21T23:44:52.520,1118,2966,1
503913,2015-08-22T10:09:59.597,27028,7795,3
503914,2015-08-22T10:11:25.643,14762,42897,3
504267,2015-08-23T00:43:15.587,42956,36071,1
504538,2015-08-23T15:43:25.570,43039,2579,1
504540,2015-08-23T15:56:43.710,43039,2579,3
504753,2015-08-23T21:27:06.143,43049,35790,1
504848,2015-08-24T00:41:03.770,43044,42570,1
505120,2015-08-24T13:33:29.883,43069,4361,1
505596,2015-08-25T01:34:47.247,43096,1118,1
505620,2015-08-25T01:41:44.387,43097,2288,1
505643,2015-08-25T01:54:56.300,43097,13682,1
505666,2015-08-25T02:28:47.157,43097,13682,3
505908,2015-08-25T13:26:25.117,43105,40945,1
505974,2015-08-25T17:34:47.403,43112,32606,1
506269,2015-08-26T02:56:18.823,43132,34897,1
506270,2015-08-26T02:56:18.823,43132,301,1
506503,2015-08-26T16:25:01.253,43049,35790,3
507433,2015-08-28T05:19:48.423,41500,42947,1
507709,2015-08-28T14:31:09.267,43190,15442,1
508180,2015-08-29T02:41:29.907,43096,1118,3
508223,2015-08-29T06:08:52.353,40715,11691,1
508224,2015-08-29T06:18:17.487,11691,40715,1
508450,2015-08-29T17:31:28.417,43215,15,1
508451,2015-08-29T17:31:28.417,43215,17,1
508496,2015-08-29T18:54:35.510,43217,8145,1
508501,2015-08-29T18:56:22.160,8145,43217,1
508581,2015-08-29T22:14:52.657,43222,8456,1
508709,2015-08-30T01:50:52.560,43222,8456,3
508953,2015-08-30T13:12:13.373,43238,27355,1
508968,2015-08-30T14:14:46.560,43046,31484,1
509019,2015-08-30T16:34:30.933,43241,128,1
509100,2015-08-30T19:10:03.050,43216,871,3
509143,2015-08-30T20:42:07.613,43171,40032,1
509144,2015-08-30T20:42:07.613,43171,19672,1
509285,2015-08-30T23:15:02.667,43238,27355,3
509558,2015-08-31T12:10:18.430,43262,482,1
509569,2015-08-31T12:18:34.833,43264,12428,1
509691,2015-08-31T13:02:54.957,43256,12092,1
510370,2015-09-01T11:45:24.600,43256,12092,3
510371,2015-09-01T11:52:54.827,43262,43265,3
510372,2015-09-01T11:52:54.827,43262,482,3
510638,2015-09-01T20:26:15.813,43241,2259,1
511521,2015-09-03T11:55:20.523,43358,2300,1
511687,2015-09-03T21:23:12.920,43358,2300,3
512823,2015-09-04T15:46:13.413,4884,43044,1
512843,2015-09-04T16:32:21.400,4056,42239,1
512895,2015-09-04T21:28:19.837,43389,14131,1
513328,2015-09-05T18:13:50.873,43406,3784,1
513434,2015-09-06T12:24:50.507,43425,8147,1
513559,2015-09-07T01:29:07.530,43441,30936,1
513560,2015-09-07T01:30:43.950,43438,30792,1
513699,2015-09-07T14:05:26.857,43438,30792,3
513795,2015-09-07T20:20:25.153,43470,72,1
513803,2015-09-07T21:21:21.180,43470,72,3
513804,2015-09-07T21:43:16.970,43406,3784,3
513849,2015-09-08T04:25:02.673,43481,3131,1
514044,2015-09-09T00:10:57.467,43509,23977,1
514070,2015-09-09T04:01:11.317,43509,34027,1
514090,2015-09-09T06:09:35.117,43516,301,1
514113,2015-09-09T10:49:05.513,43516,301,3
514361,2015-09-10T11:04:11.513,43546,41820,1
514362,2015-09-10T11:06:59.377,43546,41863,1
514365,2015-09-10T11:42:33.830,43550,41619,1
514403,2015-09-10T15:27:33.377,43549,42414,1
514433,2015-09-10T18:34:11.943,43561,8194,1
514475,2015-09-10T22:12:58.943,43550,41619,3
514476,2015-09-10T22:41:18.800,43558,4163,1
514492,2015-09-11T02:32:04.643,43497,5419,1
514531,2015-09-11T13:04:18.087,43571,31556,1
514752,2015-09-12T11:52:56.137,43586,15208,1
514775,2015-09-12T15:36:34.807,43589,4719,1
514776,2015-09-12T15:36:34.807,43589,31155,1
514957,2015-09-13T18:42:22.247,43605,7321,1
515017,2015-09-14T00:02:14.043,39519,27091,1
515132,2015-09-14T07:35:06.417,43626,1821,1
515175,2015-09-14T13:08:09.997,43586,43558,1
515693,2015-09-16T10:59:44.823,43695,301,1
515694,2015-09-16T11:39:50.227,43695,301,3
515923,2015-09-17T14:03:50.433,43711,24935,1
515978,2015-09-17T15:57:30.580,43716,27982,1
515979,2015-09-17T15:59:36.333,43716,5508,1
515993,2015-09-17T20:22:12.480,43716,5508,3
515994,2015-09-17T20:22:12.480,43716,27982,3
516017,2015-09-17T23:44:01.487,43722,30257,1
516182,2015-09-19T00:54:03.053,8947,42850,1
516207,2015-09-19T01:50:11.540,43744,43439,1
516239,2015-09-19T08:44:28.070,43753,1119,1
516242,2015-09-19T10:51:09.453,43753,1119,3
516243,2015-09-19T10:55:41.993,43745,3131,3
516269,2015-09-19T14:17:58.740,43759,2089,1
516485,2015-09-20T03:50:29.967,43781,5271,1
516486,2015-09-20T04:06:48.437,43781,33767,1
516512,2015-09-20T06:11:03.770,43783,33957,1
516527,2015-09-20T07:40:12.653,43785,17212,1
516537,2015-09-20T13:06:14.613,43785,17212,3
516538,2015-09-20T13:13:08.427,43781,33767,3
516539,2015-09-20T13:13:08.427,43781,5271,3
516540,2015-09-20T13:17:36.540,43783,33957,3
516647,2015-09-21T06:10:17.417,43798,43745,3
516835,2015-09-22T01:25:02.857,43820,43819,1
517019,2015-09-22T19:21:23.050,43839,12336,3
517238,2015-09-23T12:46:09.707,43871,321,1
517244,2015-09-23T13:02:17.070,43871,321,3
517507,2015-09-24T05:29:01.320,43894,7691,1
517528,2015-09-24T10:22:11.700,43894,7691,3
517563,2015-09-24T14:25:27.437,43904,28145,1
517707,2015-09-24T23:02:46.570,43918,42123,1
517795,2015-09-25T16:00:16.297,43934,17289,1
517796,2015-09-25T16:00:16.297,43934,19132,1
517821,2015-09-25T17:05:09.160,43934,36292,1
517822,2015-09-25T17:11:25.020,43934,138,1
517858,2015-09-25T20:35:30.900,14876,41578,1
517859,2015-09-25T20:52:21.147,13682,43105,1
517863,2015-09-25T21:22:39.723,41578,14876,1
517877,2015-09-25T23:17:26.140,43939,36460,1
517969,2015-09-26T12:18:57.053,43822,20195,1
517988,2015-09-26T13:24:52.217,43822,20308,1
518027,2015-09-26T18:53:39.183,13682,43105,3
518047,2015-09-26T23:39:24.260,43939,36460,3
518169,2015-09-27T18:58:15.923,43968,36614,1
518344,2015-09-28T14:31:49.933,43983,31588,1
518348,2015-09-28T15:38:01.917,43983,31588,3
518402,2015-09-28T21:44:01.227,43990,560,1
518528,2015-09-29T04:29:21.003,43997,23217,1
518565,2015-09-29T13:04:33.630,43980,23859,1
518948,2015-09-30T04:52:47.333,44024,8576,1
518955,2015-09-30T06:57:36.137,44024,8576,3
519024,2015-09-30T14:37:49.470,44034,26782,1
519278,2015-10-01T08:58:00.097,44059,374,3
519505,2015-10-01T21:59:10.660,44057,4856,1
519576,2015-10-02T09:03:35.837,44083,43999,1
519752,2015-10-02T22:10:45.137,44103,7507,1
519844,2015-10-03T09:42:10.983,44106,4340,1
519962,2015-10-03T23:40:19.477,43987,42027,1
520057,2015-10-04T07:14:47.213,44125,6724,1
520062,2015-10-04T11:36:52.560,5107,1420,1
520080,2015-10-04T14:12:10.903,44130,32141,1
520148,2015-10-04T17:49:59.087,44125,6724,3
520149,2015-10-04T18:02:38.057,44130,64,1
520152,2015-10-04T18:20:25.790,44121,301,1
